date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:30:58	28258/28258	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jan%202025%2023:30:57%20GMT	https://yorkhouse.libguides.com/sb.php?subject_id=138912	/Users/kafseth/websites/SLC/yorkhouse.libguides.com/sb87d2.html	(from https://yorkhouse.libguides.com/initiatives/publications)
15:30:59	0/-1	---M--	302	error ('')			https://yorkhouse.libguides.com/resources/catalogue	/Users/kafseth/websites/SLC/yorkhouse.libguides.com/resources/catalogue.5d.delayed	(from https://yorkhouse.libguides.com/initiatives/model-un)
15:30:59	39607/39607	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jan%202025%2023:30:58%20GMT	https://yorkhouse.libguides.com/c.php?g=743126&p=5371020	/Users/kafseth/websites/SLC/yorkhouse.libguides.com/c33e1.html	(from https://yorkhouse.libguides.com/initiatives/model-un)
15:31:00	0/-1	---M--	302	error ('')			https://yorkhouse.libguides.com/resources/catalogue	/Users/kafseth/websites/SLC/yorkhouse.libguides.com/resources/catalogue.5f.delayed	(from https://yorkhouse.libguides.com/about)
15:31:00	26365/26365	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jan%202025%2023:30:59%20GMT	https://yorkhouse.libguides.com/c.php?g=743100&p=5370818	/Users/kafseth/websites/SLC/yorkhouse.libguides.com/c614b.html	(from https://yorkhouse.libguides.com/about)
15:31:01	0/-1	---M--	302	error ('')			https://yorkhouse.libguides.com/resources/catalogue	/Users/kafseth/websites/SLC/yorkhouse.libguides.com/resources/catalogue.61.delayed	(from https://yorkhouse.libguides.com/news-media)
15:31:01	0/-1	---M--	302	error ('')			https://yorkhouse.libguides.com/resources/catalogue	/Users/kafseth/websites/SLC/yorkhouse.libguides.com/resources/catalogue.62.delayed	(from https://yorkhouse.libguides.com/c.php?g=741336&p=5355513)
15:31:01	0/-1	---M--	302	error ('')			https://yorkhouse.libguides.com/resources/catalogue	/Users/kafseth/websites/SLC/yorkhouse.libguides.com/resources/catalogue.63.delayed	(from https://yorkhouse.libguides.com/prf.php?id=c42de6a7-9bb8-11ef-87ee-022a9eb54b7e)
15:31:01	35250/35250	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jan%202025%2023:31:00%20GMT	https://yorkhouse.libguides.com/c.php?g=741415&p=5355456	/Users/kafseth/websites/SLC/yorkhouse.libguides.com/ccfb5.html	(from https://yorkhouse.libguides.com/news-media)
15:31:01	25523/25523	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jan%202025%2023:31:01%20GMT	https://yorkhouse.libguides.com/prf.php	/Users/kafseth/websites/SLC/yorkhouse.libguides.com/prf.html	(from https://yorkhouse.libguides.com/prf.php?id=c42de6a7-9bb8-11ef-87ee-022a9eb54b7e)
15:31:03	28123/28123	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jan%202025%2023:31:02%20GMT	https://yorkhouse.libguides.com/c.php?g=743120	/Users/kafseth/websites/SLC/yorkhouse.libguides.com/c945c.html	(from https://yorkhouse.libguides.com/prf.php?id=c42de6a7-9bb8-11ef-87ee-022a9eb54b7e)
15:31:04	28102/28102	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jan%202025%2023:31:03%20GMT	https://yorkhouse.libguides.com/c.php?g=743118	/Users/kafseth/websites/SLC/yorkhouse.libguides.com/c10a3.html	(from https://yorkhouse.libguides.com/prf.php?id=c42de6a7-9bb8-11ef-87ee-022a9eb54b7e)
15:31:05	31400/31400	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jan%202025%2023:31:04%20GMT	https://yorkhouse.libguides.com/c.php?g=743115	/Users/kafseth/websites/SLC/yorkhouse.libguides.com/c0267.html	(from https://yorkhouse.libguides.com/prf.php?id=c42de6a7-9bb8-11ef-87ee-022a9eb54b7e)
15:31:06	34030/34030	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jan%202025%2023:31:05%20GMT	https://yorkhouse.libguides.com/c.php?g=743119	/Users/kafseth/websites/SLC/yorkhouse.libguides.com/c4106.html	(from https://yorkhouse.libguides.com/prf.php?id=c42de6a7-9bb8-11ef-87ee-022a9eb54b7e)
15:31:07	28487/28487	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jan%202025%2023:31:06%20GMT	https://yorkhouse.libguides.com/c.php?g=743125	/Users/kafseth/websites/SLC/yorkhouse.libguides.com/cda97.html	(from https://yorkhouse.libguides.com/prf.php?id=c42de6a7-9bb8-11ef-87ee-022a9eb54b7e)
15:31:08	41008/41008	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jan%202025%2023:31:07%20GMT	https://yorkhouse.libguides.com/c.php?g=743124	/Users/kafseth/websites/SLC/yorkhouse.libguides.com/c6c8f.html	(from https://yorkhouse.libguides.com/prf.php?id=c42de6a7-9bb8-11ef-87ee-022a9eb54b7e)
15:31:09	32099/32099	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jan%202025%2023:31:08%20GMT	https://yorkhouse.libguides.com/c.php?g=743178	/Users/kafseth/websites/SLC/yorkhouse.libguides.com/c6c67.html	(from https://yorkhouse.libguides.com/prf.php?id=c42de6a7-9bb8-11ef-87ee-022a9eb54b7e)
15:31:10	27882/27882	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jan%202025%2023:31:09%20GMT	https://yorkhouse.libguides.com/c.php?g=743122	/Users/kafseth/websites/SLC/yorkhouse.libguides.com/c5257.html	(from https://yorkhouse.libguides.com/prf.php?id=c42de6a7-9bb8-11ef-87ee-022a9eb54b7e)
15:31:11	29673/29673	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jan%202025%2023:31:10%20GMT	https://yorkhouse.libguides.com/c.php?g=743123	/Users/kafseth/websites/SLC/yorkhouse.libguides.com/c3eec.html	(from https://yorkhouse.libguides.com/prf.php?id=c42de6a7-9bb8-11ef-87ee-022a9eb54b7e)
15:31:12	31967/31967	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jan%202025%2023:31:11%20GMT	https://yorkhouse.libguides.com/c.php?g=743121	/Users/kafseth/websites/SLC/yorkhouse.libguides.com/c391f.html	(from https://yorkhouse.libguides.com/prf.php?id=c42de6a7-9bb8-11ef-87ee-022a9eb54b7e)
15:31:13	28238/28238	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jan%202025%2023:31:12%20GMT	https://yorkhouse.libguides.com/c.php?g=743117	/Users/kafseth/websites/SLC/yorkhouse.libguides.com/cf700.html	(from https://yorkhouse.libguides.com/prf.php?id=c42de6a7-9bb8-11ef-87ee-022a9eb54b7e)
15:31:14	0/-1	---M--	302	error ('')			https://yorkhouse.libguides.com/resources/catalogue	/Users/kafseth/websites/SLC/yorkhouse.libguides.com/resources/catalogue.71.delayed	(from https://yorkhouse.libguides.com/sb.php?subject_id=138911)
15:31:14	0/-1	---M--	302	error ('')			https://yorkhouse.libguides.com/resources/catalogue	/Users/kafseth/websites/SLC/yorkhouse.libguides.com/resources/catalogue.72.delayed	(from https://yorkhouse.libguides.com/c.php?g=743102&p=5370827)
15:31:14	0/-1	---M--	302	error ('')			https://yorkhouse.libguides.com/resources/catalogue	/Users/kafseth/websites/SLC/yorkhouse.libguides.com/resources/catalogue.73.delayed	(from https://yorkhouse.libguides.com/sb.php)
15:31:14	0/-1	---M--	302	error ('')			https://yorkhouse.libguides.com/resources/catalogue	/Users/kafseth/websites/SLC/yorkhouse.libguides.com/resources/catalogue.74.delayed	(from https://yorkhouse.libguides.com/sb.php?subject_id=138925)
15:31:14	0/-1	---M--	302	error ('')			https://yorkhouse.libguides.com/resources/catalogue	/Users/kafseth/websites/SLC/yorkhouse.libguides.com/resources/catalogue.75.delayed	(from https://yorkhouse.libguides.com/sb.php?subject_id=138916)
15:31:14	0/-1	---M--	302	error ('')			https://yorkhouse.libguides.com/resources/catalogue	/Users/kafseth/websites/SLC/yorkhouse.libguides.com/resources/catalogue.76.delayed	(from https://yorkhouse.libguides.com/sb.php?subject_id=138907)
15:31:14	0/-1	---M--	302	error ('')			https://yorkhouse.libguides.com/resources/catalogue	/Users/kafseth/websites/SLC/yorkhouse.libguides.com/resources/catalogue.77.delayed	(from https://yorkhouse.libguides.com/sb.php?subject_id=138905)
15:31:14	0/-1	---M--	302	error ('')			https://yorkhouse.libguides.com/resources/catalogue	/Users/kafseth/websites/SLC/yorkhouse.libguides.com/resources/catalogue.78.delayed	(from https://yorkhouse.libguides.com/sb.php?subject_id=138924)
15:31:14	0/-1	---M--	302	error ('')			https://yorkhouse.libguides.com/resources/catalogue	/Users/kafseth/websites/SLC/yorkhouse.libguides.com/resources/catalogue.79.delayed	(from https://yorkhouse.libguides.com/sb.php?subject_id=138915)
15:31:14	0/-1	---M--	302	error ('')			https://yorkhouse.libguides.com/resources/catalogue	/Users/kafseth/websites/SLC/yorkhouse.libguides.com/resources/catalogue.7a.delayed	(from https://yorkhouse.libguides.com/sb.php?subject_id=138779)
15:31:14	0/-1	---M--	302	error ('')			https://yorkhouse.libguides.com/resources/catalogue	/Users/kafseth/websites/SLC/yorkhouse.libguides.com/resources/catalogue.7b.delayed	(from https://yorkhouse.libguides.com/sb.php?subject_id=138906)
15:31:14	0/-1	---M--	302	error ('')			https://yorkhouse.libguides.com/resources/catalogue	/Users/kafseth/websites/SLC/yorkhouse.libguides.com/resources/catalogue.7c.delayed	(from https://yorkhouse.libguides.com/sb.php?subject_id=138901)
15:31:14	0/-1	---M--	302	error ('')			https://yorkhouse.libguides.com/resources/catalogue	/Users/kafseth/websites/SLC/yorkhouse.libguides.com/resources/catalogue.7d.delayed	(from https://yorkhouse.libguides.com/sb.php?subject_id=138908)
15:31:14	0/-1	---M--	302	error ('')			https://yorkhouse.libguides.com/resources/catalogue	/Users/kafseth/websites/SLC/yorkhouse.libguides.com/resources/catalogue.7e.delayed	(from https://yorkhouse.libguides.com/sb.php?subject_id=138909)
15:31:14	0/-1	---M--	302	error ('')			https://yorkhouse.libguides.com/resources/catalogue	/Users/kafseth/websites/SLC/yorkhouse.libguides.com/resources/catalogue.7f.delayed	(from https://yorkhouse.libguides.com/c.php?g=742625&p=5366142)
15:31:14	0/-1	---M--	302	error ('')			https://yorkhouse.libguides.com/resources/catalogue	/Users/kafseth/websites/SLC/yorkhouse.libguides.com/resources/catalogue.80.delayed	(from https://yorkhouse.libguides.com/c.php?g=742625&p=5366143)
15:31:14	0/-1	---M--	302	error ('')			https://yorkhouse.libguides.com/resources/catalogue	/Users/kafseth/websites/SLC/yorkhouse.libguides.com/resources/catalogue.81.delayed	(from https://yorkhouse.libguides.com/c.php?g=742625&p=5366144)
15:31:14	0/-1	---M--	302	error ('')			https://yorkhouse.libguides.com/resources/catalogue	/Users/kafseth/websites/SLC/yorkhouse.libguides.com/resources/catalogue.82.delayed	(from https://yorkhouse.libguides.com/c.php?g=742625&p=5366145)
15:31:14	0/-1	---M--	302	error ('')			https://yorkhouse.libguides.com/resources/catalogue	/Users/kafseth/websites/SLC/yorkhouse.libguides.com/resources/catalogue.83.delayed	(from https://yorkhouse.libguides.com/c.php?g=742625&p=5366146)
15:31:14	0/-1	---M--	302	error ('')			https://yorkhouse.libguides.com/resources/catalogue	/Users/kafseth/websites/SLC/yorkhouse.libguides.com/resources/catalogue.84.delayed	(from https://yorkhouse.libguides.com/c.php?g=742625&p=5366147)
15:31:14	0/-1	---M--	302	error ('')			https://yorkhouse.libguides.com/resources/catalogue	/Users/kafseth/websites/SLC/yorkhouse.libguides.com/resources/catalogue.85.delayed	(from https://yorkhouse.libguides.com/c.php?g=742625&p=5366148)
15:31:14	0/-1	---M--	302	error ('')			https://yorkhouse.libguides.com/resources/catalogue	/Users/kafseth/websites/SLC/yorkhouse.libguides.com/resources/catalogue.86.delayed	(from https://yorkhouse.libguides.com/c.php?g=742625&p=5366149)
15:31:14	0/-1	---M--	302	error ('')			https://yorkhouse.libguides.com/resources/catalogue	/Users/kafseth/websites/SLC/yorkhouse.libguides.com/resources/catalogue.87.delayed	(from https://yorkhouse.libguides.com/sb.php?subject_id=138910)
15:31:14	0/-1	---M--	302	error ('')			https://yorkhouse.libguides.com/resources/catalogue	/Users/kafseth/websites/SLC/yorkhouse.libguides.com/resources/catalogue.88.delayed	(from https://yorkhouse.libguides.com/sb.php?subject_id=138914)
15:31:14	0/-1	---M--	302	error ('')			https://yorkhouse.libguides.com/resources/catalogue	/Users/kafseth/websites/SLC/yorkhouse.libguides.com/resources/catalogue.89.delayed	(from https://yorkhouse.libguides.com/c.php?g=742788&p=5367523)
15:31:14	0/-1	---M--	302	error ('')			https://yorkhouse.libguides.com/resources/catalogue	/Users/kafseth/websites/SLC/yorkhouse.libguides.com/resources/catalogue.8a.delayed	(from https://yorkhouse.libguides.com/c.php?g=743001&p=5369824)
15:31:14	0/-1	---M--	302	error ('')			https://yorkhouse.libguides.com/resources/catalogue	/Users/kafseth/websites/SLC/yorkhouse.libguides.com/resources/catalogue.8b.delayed	(from https://yorkhouse.libguides.com/how-to/3d-printing/token)
15:31:14	29231/29231	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jan%202025%2023:31:13%20GMT	https://yorkhouse.libguides.com/c.php?g=743116	/Users/kafseth/websites/SLC/yorkhouse.libguides.com/c1bd1.html	(from https://yorkhouse.libguides.com/prf.php?id=c42de6a7-9bb8-11ef-87ee-022a9eb54b7e)
15:31:14	1584/1584	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2014%20Jan%202025%2023:31:14%20GMT	https://yorkhouse.libguides.com/3d-printing/custom	/Users/kafseth/websites/SLC/yorkhouse.libguides.com/3d-printing/custom	(from https://yorkhouse.libguides.com/how-to/3d-printing/token)
15:31:15	1584/1584	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2014%20Jan%202025%2023:31:15%20GMT	https://yorkhouse.libguides.com/3d-printing/premade	/Users/kafseth/websites/SLC/yorkhouse.libguides.com/3d-printing/premade	(from https://yorkhouse.libguides.com/how-to/3d-printing/token)
15:31:16	0/-1	---M--	302	error ('')			https://yorkhouse.libguides.com/resources/catalogue	/Users/kafseth/websites/SLC/yorkhouse.libguides.com/resources/catalogue.8e.delayed	(from https://yorkhouse.libguides.com/how-to/3d-printing/premade)
15:31:16	0/-1	---M--	302	error ('')			https://yorkhouse.libguides.com/resources/catalogue	/Users/kafseth/websites/SLC/yorkhouse.libguides.com/resources/catalogue.8f.delayed	(from https://yorkhouse.libguides.com/how-to/3d-printing/custom)
15:31:16	1584/1584	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2014%20Jan%202025%2023:31:16%20GMT	https://yorkhouse.libguides.com/3d-printing/token	/Users/kafseth/websites/SLC/yorkhouse.libguides.com/3d-printing/token	(from https://yorkhouse.libguides.com/how-to/3d-printing/custom)
15:31:17	0/-1	---M--	302	error ('')			https://yorkhouse.libguides.com/resources/catalogue	/Users/kafseth/websites/SLC/yorkhouse.libguides.com/resources/catalogue.91.delayed	(from https://yorkhouse.libguides.com/how-to/3d-printing/troubleshoot)
15:31:17	0/-1	---M--	302	error ('')			https://yorkhouse.libguides.com/resources/catalogue	/Users/kafseth/websites/SLC/yorkhouse.libguides.com/resources/catalogue.92.delayed	(from https://yorkhouse.libguides.com/c.php?g=743180&p=5371761)
15:31:17	0/-1	---M--	302	error ('')			https://yorkhouse.libguides.com/resources/catalogue	/Users/kafseth/websites/SLC/yorkhouse.libguides.com/resources/catalogue.93.delayed	(from https://yorkhouse.libguides.com/sb.php?subject_id=138913)
15:31:17	0/-1	---M--	302	error ('')			https://yorkhouse.libguides.com/resources/catalogue	/Users/kafseth/websites/SLC/yorkhouse.libguides.com/resources/catalogue.94.delayed	(from https://yorkhouse.libguides.com/c.php?g=741382&p=5355184)
15:31:17	0/-1	---M--	302	error ('')			https://yorkhouse.libguides.com/resources/catalogue	/Users/kafseth/websites/SLC/yorkhouse.libguides.com/resources/catalogue.95.delayed	(from https://yorkhouse.libguides.com/c.php?g=742403&p=5363806)
15:31:17	0/-1	---M--	302	error ('')			https://yorkhouse.libguides.com/resources/catalogue	/Users/kafseth/websites/SLC/yorkhouse.libguides.com/resources/catalogue.96.delayed	(from https://yorkhouse.libguides.com/c.php?g=742403&p=5365657)
15:31:17	0/-1	---M--	302	error ('')			https://yorkhouse.libguides.com/resources/catalogue	/Users/kafseth/websites/SLC/yorkhouse.libguides.com/resources/catalogue.97.delayed	(from https://yorkhouse.libguides.com/c.php?g=742888&p=5368673)
15:31:17	0/-1	---M--	302	error ('')			https://yorkhouse.libguides.com/resources/catalogue	/Users/kafseth/websites/SLC/yorkhouse.libguides.com/resources/catalogue.98.delayed	(from https://yorkhouse.libguides.com/sb.php?subject_id=138912)
15:31:17	0/-1	---M--	302	error ('')			https://yorkhouse.libguides.com/resources/catalogue	/Users/kafseth/websites/SLC/yorkhouse.libguides.com/resources/catalogue.99.delayed	(from https://yorkhouse.libguides.com/c.php?g=743126&p=5371020)
15:31:17	0/-1	---M--	302	error ('')			https://yorkhouse.libguides.com/resources/catalogue	/Users/kafseth/websites/SLC/yorkhouse.libguides.com/resources/catalogue.9a.delayed	(from https://yorkhouse.libguides.com/c.php?g=743100&p=5370818)
15:31:17	0/-1	---M--	302	error ('')			https://yorkhouse.libguides.com/resources/catalogue	/Users/kafseth/websites/SLC/yorkhouse.libguides.com/resources/catalogue.9b.delayed	(from https://yorkhouse.libguides.com/c.php?g=741415&p=5355456)
15:31:17	0/-1	---M--	302	error ('')			https://yorkhouse.libguides.com/resources/catalogue	/Users/kafseth/websites/SLC/yorkhouse.libguides.com/resources/catalogue.9c.delayed	(from https://yorkhouse.libguides.com/prf.php)
15:31:18	0/-1	---M--	302	error ('')			https://yorkhouse.libguides.com/resources/catalogue	/Users/kafseth/websites/SLC/yorkhouse.libguides.com/resources/catalogue.9e.delayed	(from https://yorkhouse.libguides.com/c.php?g=743120)
15:31:18	28123/28123	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jan%202025%2023:31:17%20GMT	https://yorkhouse.libguides.com/c.php?g=743120&p=5371014	/Users/kafseth/websites/SLC/yorkhouse.libguides.com/c7026.html	(from https://yorkhouse.libguides.com/c.php?g=743120)
15:31:19	28242/28242	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jan%202025%2023:31:18%20GMT	https://yorkhouse.libguides.com/sb.php?subject_id=138920	/Users/kafseth/websites/SLC/yorkhouse.libguides.com/sb01ee.html	(from https://yorkhouse.libguides.com/c.php?g=743120)
15:31:20	0/-1	---M--	302	error ('')			https://yorkhouse.libguides.com/resources/catalogue	/Users/kafseth/websites/SLC/yorkhouse.libguides.com/resources/catalogue.a1.delayed	(from https://yorkhouse.libguides.com/c.php?g=743118)
15:31:20	28102/28102	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jan%202025%2023:31:19%20GMT	https://yorkhouse.libguides.com/c.php?g=743118&p=5371012	/Users/kafseth/websites/SLC/yorkhouse.libguides.com/c564e.html	(from https://yorkhouse.libguides.com/c.php?g=743118)
15:31:21	0/-1	---M--	302	error ('')			https://yorkhouse.libguides.com/resources/catalogue	/Users/kafseth/websites/SLC/yorkhouse.libguides.com/resources/catalogue.a3.delayed	(from https://yorkhouse.libguides.com/c.php?g=743115)
15:31:21	31400/31400	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jan%202025%2023:31:20%20GMT	https://yorkhouse.libguides.com/c.php?g=743115&p=5371009	/Users/kafseth/websites/SLC/yorkhouse.libguides.com/c626e.html	(from https://yorkhouse.libguides.com/c.php?g=743115)
15:31:22	0/-1	---M--	302	error ('')			https://yorkhouse.libguides.com/resources/catalogue	/Users/kafseth/websites/SLC/yorkhouse.libguides.com/resources/catalogue.a5.delayed	(from https://yorkhouse.libguides.com/c.php?g=743119)
15:31:22	34030/34030	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jan%202025%2023:31:21%20GMT	https://yorkhouse.libguides.com/c.php?g=743119&p=5371013	/Users/kafseth/websites/SLC/yorkhouse.libguides.com/c4a8d.html	(from https://yorkhouse.libguides.com/c.php?g=743119)
15:31:23	28242/28242	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jan%202025%2023:31:22%20GMT	https://yorkhouse.libguides.com/sb.php?subject_id=138917	/Users/kafseth/websites/SLC/yorkhouse.libguides.com/sb96b9.html	(from https://yorkhouse.libguides.com/c.php?g=743119)
15:31:24	0/-1	---M--	302	error ('')			https://yorkhouse.libguides.com/resources/catalogue	/Users/kafseth/websites/SLC/yorkhouse.libguides.com/resources/catalogue.a8.delayed	(from https://yorkhouse.libguides.com/c.php?g=743125)
15:31:24	28487/28487	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jan%202025%2023:31:23%20GMT	https://yorkhouse.libguides.com/c.php?g=743125&p=5371019	/Users/kafseth/websites/SLC/yorkhouse.libguides.com/cf9e4.html	(from https://yorkhouse.libguides.com/c.php?g=743125)
15:31:25	0/-1	---M--	302	error ('')			https://yorkhouse.libguides.com/resources/catalogue	/Users/kafseth/websites/SLC/yorkhouse.libguides.com/resources/catalogue.aa.delayed	(from https://yorkhouse.libguides.com/c.php?g=743124)
15:31:25	41008/41008	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jan%202025%2023:31:24%20GMT	https://yorkhouse.libguides.com/c.php?g=743124&p=5371018	/Users/kafseth/websites/SLC/yorkhouse.libguides.com/c6b1b.html	(from https://yorkhouse.libguides.com/c.php?g=743124)
15:31:26	0/-1	---M--	302	error ('')			https://yorkhouse.libguides.com/resources/catalogue	/Users/kafseth/websites/SLC/yorkhouse.libguides.com/resources/catalogue.ac.delayed	(from https://yorkhouse.libguides.com/c.php?g=743178)
15:31:26	32099/32099	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jan%202025%2023:31:25%20GMT	https://yorkhouse.libguides.com/c.php?g=743178&p=5371739	/Users/kafseth/websites/SLC/yorkhouse.libguides.com/ce15f.html	(from https://yorkhouse.libguides.com/c.php?g=743178)
15:31:29	28226/28226	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jan%202025%2023:31:28%20GMT	https://yorkhouse.libguides.com/sb.php?subject_id=138918	/Users/kafseth/websites/SLC/yorkhouse.libguides.com/sbb20e.html	(from https://yorkhouse.libguides.com/c.php?g=743178)
15:31:30	28250/28250	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jan%202025%2023:31:29%20GMT	https://yorkhouse.libguides.com/sb.php?subject_id=138919	/Users/kafseth/websites/SLC/yorkhouse.libguides.com/sb11ac.html	(from https://yorkhouse.libguides.com/c.php?g=743178)
15:31:31	0/-1	---M--	302	error ('')			https://yorkhouse.libguides.com/resources/catalogue	/Users/kafseth/websites/SLC/yorkhouse.libguides.com/resources/catalogue.b2.delayed	(from https://yorkhouse.libguides.com/c.php?g=743122)
15:31:31	27882/27882	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jan%202025%2023:31:30%20GMT	https://yorkhouse.libguides.com/c.php?g=743122&p=5371016	/Users/kafseth/websites/SLC/yorkhouse.libguides.com/c0670.html	(from https://yorkhouse.libguides.com/c.php?g=743122)
15:31:32	0/-1	---M--	302	error ('')			https://yorkhouse.libguides.com/resources/catalogue	/Users/kafseth/websites/SLC/yorkhouse.libguides.com/resources/catalogue.b4.delayed	(from https://yorkhouse.libguides.com/c.php?g=743123)
15:31:32	29673/29673	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jan%202025%2023:31:31%20GMT	https://yorkhouse.libguides.com/c.php?g=743123&p=5371017	/Users/kafseth/websites/SLC/yorkhouse.libguides.com/c2064.html	(from https://yorkhouse.libguides.com/c.php?g=743123)
15:31:33	0/-1	---M--	302	error ('')			https://yorkhouse.libguides.com/resources/catalogue	/Users/kafseth/websites/SLC/yorkhouse.libguides.com/resources/catalogue.b6.delayed	(from https://yorkhouse.libguides.com/c.php?g=743121)
15:31:33	31967/31967	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jan%202025%2023:31:32%20GMT	https://yorkhouse.libguides.com/c.php?g=743121&p=5371015	/Users/kafseth/websites/SLC/yorkhouse.libguides.com/ce85b.html	(from https://yorkhouse.libguides.com/c.php?g=743121)
15:31:34	0/-1	---M--	302	error ('')			https://yorkhouse.libguides.com/resources/catalogue	/Users/kafseth/websites/SLC/yorkhouse.libguides.com/resources/catalogue.b8.delayed	(from https://yorkhouse.libguides.com/c.php?g=743117)
15:31:34	28238/28238	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jan%202025%2023:31:33%20GMT	https://yorkhouse.libguides.com/c.php?g=743117&p=5371011	/Users/kafseth/websites/SLC/yorkhouse.libguides.com/c2132.html	(from https://yorkhouse.libguides.com/c.php?g=743117)
15:31:35	0/-1	---M--	302	error ('')			https://yorkhouse.libguides.com/resources/catalogue	/Users/kafseth/websites/SLC/yorkhouse.libguides.com/resources/catalogue.ba.delayed	(from https://yorkhouse.libguides.com/c.php?g=743116)
15:31:35	0/-1	---M--	302	error ('')			https://yorkhouse.libguides.com/resources/catalogue	/Users/kafseth/websites/SLC/yorkhouse.libguides.com/resources/catalogue.bb.delayed	(from https://yorkhouse.libguides.com/c.php?g=743120&p=5371014)
15:31:35	0/-1	---M--	302	error ('')			https://yorkhouse.libguides.com/resources/catalogue	/Users/kafseth/websites/SLC/yorkhouse.libguides.com/resources/catalogue.bc.delayed	(from https://yorkhouse.libguides.com/sb.php?subject_id=138920)
15:31:35	0/-1	---M--	302	error ('')			https://yorkhouse.libguides.com/resources/catalogue	/Users/kafseth/websites/SLC/yorkhouse.libguides.com/resources/catalogue.bd.delayed	(from https://yorkhouse.libguides.com/c.php?g=743118&p=5371012)
15:31:35	0/-1	---M--	302	error ('')			https://yorkhouse.libguides.com/resources/catalogue	/Users/kafseth/websites/SLC/yorkhouse.libguides.com/resources/catalogue.be.delayed	(from https://yorkhouse.libguides.com/c.php?g=743115&p=5371009)
15:31:35	0/-1	---M--	302	error ('')			https://yorkhouse.libguides.com/resources/catalogue	/Users/kafseth/websites/SLC/yorkhouse.libguides.com/resources/catalogue.bf.delayed	(from https://yorkhouse.libguides.com/c.php?g=743119&p=5371013)
15:31:35	0/-1	---M--	302	error ('')			https://yorkhouse.libguides.com/resources/catalogue	/Users/kafseth/websites/SLC/yorkhouse.libguides.com/resources/catalogue.c0.delayed	(from https://yorkhouse.libguides.com/sb.php?subject_id=138917)
15:31:35	0/-1	---M--	302	error ('')			https://yorkhouse.libguides.com/resources/catalogue	/Users/kafseth/websites/SLC/yorkhouse.libguides.com/resources/catalogue.c1.delayed	(from https://yorkhouse.libguides.com/c.php?g=743125&p=5371019)
15:31:35	0/-1	---M--	302	error ('')			https://yorkhouse.libguides.com/resources/catalogue	/Users/kafseth/websites/SLC/yorkhouse.libguides.com/resources/catalogue.c2.delayed	(from https://yorkhouse.libguides.com/c.php?g=743124&p=5371018)
15:31:35	0/-1	---M--	302	error ('')			https://yorkhouse.libguides.com/resources/catalogue	/Users/kafseth/websites/SLC/yorkhouse.libguides.com/resources/catalogue.c3.delayed	(from https://yorkhouse.libguides.com/c.php?g=743178&p=5371739)
15:31:35	29231/29231	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jan%202025%2023:31:34%20GMT	https://yorkhouse.libguides.com/c.php?g=743116&p=5371010	/Users/kafseth/websites/SLC/yorkhouse.libguides.com/c9755.html	(from https://yorkhouse.libguides.com/c.php?g=743116)
